,Author,Text,Time,Like Count,Currency ISO Code,Url,target
1876,MrTempter,GBP/USD Forecast: British pound corrected itself massively to the lowerside https://t.co/CXtAqojohd,2021-01-05 09:15:08+00:00,0,GBP,https://twitter.com/MrTempter/status/1346384729763930113,1.0
1877,sueyangfx,British Pound (GBP) Latest: GBP/USD Resumes Advance as England Enters Lockdown #money #BrexitTransition #fx #markets #GBPnews https://t.co/TpAsEqKUEY,2021-01-05 09:14:29+00:00,0,GBP,https://twitter.com/sueyangfx/status/1346384563115798528,1.0
1878,ICEH_Invest,"""British Pound (GBP) Latest: GBP/USD Resumes Advance as England Enters Lockdown"" https://t.co/E19UwnqvUq https://t.co/7W7AcPl5cc",2021-01-05 09:03:21+00:00,0,GBP,https://twitter.com/ICEH_Invest/status/1346381762289672192,1.0
1879,IdeasPrime,"GBP/USD | $GBPUSD | $GBP $USD

Key points of the market: British Pound / US Dollar, 30 minu...

Long or short it with BTC on Trade8: https://t.co/ru9h0Dr3sf https://t.co/YdhPSYGUE3",2021-01-05 07:51:01+00:00,0,GBP,https://twitter.com/IdeasPrime/status/1346363557752012800,1.0
1880,CurrencyBuzzer,Latest rate of US Dollar to British Pound ( USD to GBP ) USD/GBP is 0.74 . #BritishPound #GBP #USDTOGBP #forex #currency . check updates on this url https://t.co/m8rKlnGlyJ,2021-01-05 05:00:06+00:00,1,GBP,https://twitter.com/CurrencyBuzzer/status/1346320548910026761,1.0
1881,SetAndForgetSD,"GBPUSD analysis, The British pound has stayed supported by the passage of the post-Brexit trade deal in the UK Parliament.
Read the blog here - https://t.co/BxOxhCuH7a
#trade #tradingmentor #tradingonline #tradeforex #trading #GBPUSD #GBP #british #Pound #uk #UKTRADE #Parliament",2021-01-05 04:59:59+00:00,6,GBP,https://twitter.com/SetAndForgetSD/status/1346320518228496384,1.0
1882,campsbay_com,"19.8927 ZAR for 1 GBP @ January 4, 2021 at 06:20AM @the_sa_rand #ZAR #RAND #GBP #POUND",2021-01-05 04:20:03+00:00,0,GBP,https://twitter.com/campsbay_com/status/1346310469083148289,1.0
1883,TheFortuneTell5,"#BorisJohnson imposed a 3rd #coronavirus #lockdown across #England.
#Brexit is history, but these multiple lockdowns are putting the #UK #Economy post #BrexitDeal, at great risk.
 #COVID #LockdownUK $GBP #Pound #Sterling #London $GBPUSD #GBPUSD #GBP $EWU #Growth #British #Britain https://t.co/NXJ31j6Hw8",2021-01-05 01:58:39+00:00,0,GBP,https://twitter.com/TheFortuneTell5/status/1346274885698465795,1.0
1884,svnpi,@BuppoFPS How much would that be in US currency? I’m looking for GBP (which I assume is Great British Pound) and I can’t find it on the converter,2021-01-05 01:58:17+00:00,0,GBP,https://twitter.com/svnpi/status/1346274791280562176,1.0
1885,harisonhbn9718,"U.K. Prime Minister put in lockdown all the national country for over covid-19 cases in United Kingdom!!! OMG!!!

So, that show that investor it's need going to sell Great Britain Pound for U.S. Dollar if you trade GBP/USD!!!

#Forex
#GBPUSD
#trading
#UKnewseconomic
#economic https://t.co/OiNIhn9cJp",2021-01-05 01:23:44+00:00,0,GBP,https://twitter.com/harisonhbn9718/status/1346266097855688704,1.0
1886,WiccanBeach,"💙Icons For Sale💙

Would anyone like an icon for £6 GBP (Great british pound) each?

They will come with free shading.

Just comment below a reference sheet and when I am ready I will let ya know to pay &lt;3 ! https://t.co/lH4GTAlrX0",2021-01-04 23:17:07+00:00,7,GBP,https://twitter.com/WiccanBeach/status/1346234233006694402,1.0
1887,BlackCentaurFX,GBP/USD Forecast: UK’s lockdown hits the pound https://t.co/O3cyeUQYJQ via FXStreet #forex #fx,2021-01-04 20:15:34+00:00,0,GBP,https://twitter.com/BlackCentaurFX/status/1346188543220215808,1.0
1888,FXstreetReports,GBP/USD Forecast: UK’s lockdown hits the pound By @ValBednarik https://t.co/Ua2AqhJBsj #GBPUSD #Recommended #Coronavirus,2021-01-04 20:07:43+00:00,0,GBP,https://twitter.com/FXstreetReports/status/1346186566524403713,1.0
1889,JacksonSwissFX,"Pound to US Dollar (GBP/USD) Hits Highest Levels in Over Two Years:

The Pound started 2021 rallying against the US Dollar, however the pairing slipped below $1.36 this afternoon, down from two-and-a-half-year highs, in anticipation of Boris Johnson’s announcement of a lockdown.",2021-01-04 19:58:03+00:00,0,GBP,https://twitter.com/JacksonSwissFX/status/1346184136667627523,1.0
1890,forexearly,"TODAY’S BRITISH POUND GBP WEAKNESS AND LIVE FOREX TRADING SIGNALS

The GBP/CHF dropped on the H1/H4 time frames. This pair is ranging on these time frames and is at support. We would exit any sells. The EUR/GBP also moved up on the H1/H4 time frames.

https://t.co/jYNnLxjT0o https://t.co/aS5BUNB88v",2021-01-04 19:41:49+00:00,0,GBP,https://twitter.com/forexearly/status/1346180049687474180,1.0
1891,wticrudeonly,My UK Client... Recent...3k mean...3000  Barrel Trading Screen Shot... Profit Only...$70 Pips and $72 pips... TOTAL Profit Only... £1563  GBP  Pounds....,2021-01-04 17:35:16+00:00,2,GBP,https://twitter.com/wticrudeonly/status/1346148201854771200,1.0
1892,wticrudeonly,My UK Client... Recent...1.5k mean...1500  Barrel Trading Screen Shot... Profit Only...$72 Pips... mean Profit Only... £793 GBP  Pounds.... https://t.co/D2LMWguCNw,2021-01-04 17:33:34+00:00,2,GBP,https://twitter.com/wticrudeonly/status/1346147777181409283,1.0
1893,wticrudeonly,My UK Client... Recent...1.5k mean...1500  Barrel Trading Screen Shot... Profit Only...$70 Pips... mean Profit Only... £770 GBP  Pounds.... https://t.co/9NayFo8Ft7,2021-01-04 17:31:04+00:00,2,GBP,https://twitter.com/wticrudeonly/status/1346147145863204864,1.0
1894,educarteconomic,"British Pound Latest – GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge https://t.co/jbKH44YWWf",2021-01-04 17:30:16+00:00,0,GBP,https://twitter.com/educarteconomic/status/1346146944025026564,1.0
1895,CurrencyBuzzer,Latest rate of US Dollar to British Pound ( USD to GBP ) USD/GBP is 0.73 . #BritishPound #GBP #USDTOGBP #forex #currency . check updates on this url https://t.co/m8rKlnXWqh,2021-01-04 17:15:02+00:00,0,GBP,https://twitter.com/CurrencyBuzzer/status/1346143109378265088,1.0
1896,exchangeratesuk,GBP/AUD Outlook: Pound Australian Dollar Rate Weighed Down as Fresh UK Lockdown Looms https://t.co/hHvPpd9qRJ,2021-01-04 16:41:15+00:00,0,GBP,https://twitter.com/exchangeratesuk/status/1346134609503903747,1.0
1897,rajygoroc,@youngwd1 I think this is changing looking at the Scottish Currency conversations. I read central bank need is essential with Scots Pounds pegged for a time to GBP.,2021-01-04 13:50:20+00:00,0,GBP,https://twitter.com/rajygoroc/status/1346091597298077701,1.0
1898,Redroadmaster,British Pound: GBP/USD (GBP=X) Trend Analysis by Knightsbridge Live - Live Trading News https://t.co/sxiP4hAJQz,2021-01-04 13:08:21+00:00,0,GBP,https://twitter.com/Redroadmaster/status/1346081032479461376,1.0
1899,Elle__xoxoxo,How y’all took a 67 pound jumper too 300 gbp is beyond me lmao,2021-01-04 10:26:37+00:00,0,GBP,https://twitter.com/Elle__xoxoxo/status/1346040329913462784,1.0
1900,HichFX,"British Pound Latest - GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge | #Forex",2021-01-04 09:50:15+00:00,0,GBP,https://twitter.com/HichFX/status/1346031177476550656,1.0
1901,DavidGr52957428,"British Pound Latest – GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge https://t.co/geXHFbV4PG",2021-01-04 09:49:20+00:00,0,GBP,https://twitter.com/DavidGr52957428/status/1346030945049210881,1.0
1902,eBargainsToday,"British Pound Latest – GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge: The Oxford vaccination rollout begins today with the UK government planning to… https://t.co/ISI1SxErEa  | https://t.co/FHLhKCQA7o  | https://t.co/FHLhKCQA7o #cryptocurrency #Bitcoin #Forex",2021-01-04 09:48:32+00:00,0,GBP,https://twitter.com/eBargainsToday/status/1346030744376729600,1.0
1903,Nancy38961417,"#Dollar Unloved as New Year Offers Recovery Optimism 

#Euro #EUR #GBP #Pound #Money #Forex #FX #Trading #Currency #ForexTrading #ForexNEWS #ForexSignals #ForexTrader #Finance #USD #Dollar #AUD #USDollar #Trading #Forex #Money #ForexTrade

https://t.co/J5vpr2XCHp",2021-01-04 09:29:15+00:00,1,GBP,https://twitter.com/Nancy38961417/status/1346025892666077186,1.0
1904,BlackCentaurFX,"British Pound Latest - GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge https://t.co/RZRQvP7VYj via DailyFX #forex #fx",2021-01-04 09:26:44+00:00,0,GBP,https://twitter.com/BlackCentaurFX/status/1346025261356249089,1.0
1905,trader_blitz,"GBP/USD | $GBPUSD | $GBP $USD

GBPUSD - Week 1 - Bad Brexit --&gt; Strong Pound

Long or short it with BTC on Trade8: https://t.co/Ryz63JqSz8 https://t.co/FLro4NUzeN",2021-01-04 09:15:01+00:00,1,GBP,https://twitter.com/trader_blitz/status/1346022309090516992,1.0
1906,sueyangfx,"British Pound Latest - GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge #money #BrexitTransition #fx #markets #GBPnews https://t.co/nxyljaHz4w",2021-01-04 09:09:20+00:00,0,GBP,https://twitter.com/sueyangfx/status/1346020880435060736,1.0
1907,ICEH_Invest,"""British Pound Latest - GBP Boosted by Covid Vaccine Rollout, UK Virus Cases Surge"" https://t.co/yMpn0THffF https://t.co/7W7AcPl5cc",2021-01-04 09:03:39+00:00,0,GBP,https://twitter.com/ICEH_Invest/status/1346019451330846722,1.0
1908,JohnnyComeL8Lee,"#gbpusd $gbp #forex 

Pound bulls getting away with murder.",2021-01-04 07:19:47+00:00,0,GBP,https://twitter.com/JohnnyComeL8Lee/status/1345993313007108096,1.0
1909,Livetradingnews,"British Pound: GBP/USD (GBP=X) Trend Analysis by Knightsbridge Live

$GBP #BritishPound #USD #FX #Currencies #Trading #Metastock British PoundTicker: GBP=Price: $1.3671 British Pound News GBP/USD probes an intraday high of 1.3665 while filling the downsi… https://t.co/gLxunesxI6",2021-01-04 05:40:22+00:00,2,GBP,https://twitter.com/Livetradingnews/status/1345968294403182593,1.0
1910,AnneleiseHall,"@rebuild_our_nat @czajks @Boiler___Up @washingtonpost Britain already had the GBP, the pound sterling or £ which is issued by the British Govt. They went dual currency with Euro.",2021-01-04 04:53:19+00:00,0,GBP,https://twitter.com/AnneleiseHall/status/1345956450779107328,1.0
1911,FXstreetReports,GBP/USD Forecast: Pound hits 32-month high https://t.co/RMmIeA8LTU #GBPUSD #Currencies #Technical Analysis,2021-01-04 04:36:26+00:00,0,GBP,https://twitter.com/FXstreetReports/status/1345952204834959366,1.0
1912,campsbay_com,"20.0047 ZAR for 1 GBP @ January 3, 2021 at 06:20AM @the_sa_rand #ZAR #RAND #GBP #POUND",2021-01-04 04:20:02+00:00,0,GBP,https://twitter.com/campsbay_com/status/1345948076377321472,1.0
1913,ForexShakeel,Pound Sterling Price News and Forecast: GBP/USD refreshes multi-month highs..GBP/USD probes an intraday high of 1.3665 while filling the downside gap to 1.3650 during the early Asian session on Monday. #Usa #forex #ForexShakeel #bitcoin #crypto https://t.co/5V77QlktVQ,2021-01-04 04:17:09+00:00,0,GBP,https://twitter.com/ForexShakeel/status/1345947350028734464,1.0
1914,vegasnewsninja,HEADLINE: British Pound (GBP) Latest: Trending Higher Despite UK Unemployment Rise : https://t.co/nRoVd2fpaj #Scrummyninja #vegaslocals #bashninjas #vegas #vegasnews #lasvegas #summerlin #hendersonlv #lasvegasstrip #vegasstrong #unlv #vegaslocalnews,2021-01-04 02:43:43+00:00,0,GBP,https://twitter.com/vegasnewsninja/status/1345923836663848960,1.0
1915,LiquidityL,GBP/USD Forecast Jan. 4-8 2021 – Pound hits 32-month high https://t.co/I6zbrBcKSw #currency #monetary #finance,2021-01-04 01:32:02+00:00,0,GBP,https://twitter.com/LiquidityL/status/1345905796434030593,1.0
1916,AH2WEALTH,"𝗠𝗼𝘀𝘁 𝗣𝗼𝗽𝘂𝗹𝗮𝗿 𝗖𝘂𝗿𝗿𝗲𝗻𝗰𝘆 𝗣𝗮𝗶𝗿𝘀
The 5 most traded #currencypairs are: 
EUR/USD (Euro/US dollar)
USD/JPY (US dollar/Japanese yen)
GBP/USD (British pound/US dollar)
AUD/USD (Australian dollar/US dollar)
USD/CAD (US dollar/Canadian dollar)
https://t.co/aF1qY00Glv https://t.co/J9ny32Btky",2021-01-03 19:30:11+00:00,1,GBP,https://twitter.com/AH2WEALTH/status/1345814734331895808,0.0
1917,TradingGina,GBP/USD Forecast Jan. 4-8 2021 – Pound hits 32-month high https://t.co/ytI213ch4w https://t.co/cPKAemqbcV,2021-01-03 16:49:02+00:00,0,GBP,https://twitter.com/TradingGina/status/1345774180818567168,0.0
1918,TalkMarkets,GBP/USD Forecast Jan. 4-8 - Pound Hits 32-Month High $FXB $UUP https://t.co/5vI8lwcNiU,2021-01-03 16:30:12+00:00,0,GBP,https://twitter.com/TalkMarkets/status/1345769440873504768,0.0
1919,Shirley_London1,"@OTC_Bitcoin Hiya, does that work the same if I bought my ether with gbp pounds Sterling?",2021-01-03 16:18:56+00:00,1,GBP,https://twitter.com/Shirley_London1/status/1345766606195093506,0.0
1920,degenbanker_,GBP/USD Forecast Jan. 4-8 2021 – Pound hits 32-month high https://t.co/FzwEbbyYct https://t.co/jgST4WyGiT,2021-01-03 14:05:03+00:00,0,GBP,https://twitter.com/degenbanker_/status/1345732911098601472,0.0
1921,CryptoBatesGrou,Visit https://t.co/20syBHFsoK to check the latest #bitcoin price in #gbp #uk #pound. You can also use our free $GBP to $BTC price converter.,2021-01-03 14:00:02+00:00,2,GBP,https://twitter.com/CryptoBatesGrou/status/1345731648156037120,0.0
1922,iNews24,GBP/USD Forecast Jan. 4-8 2021 - Pound hits 32-month high - https://t.co/RZn05UXAd7 https://t.co/oqUCRD2sbG [ https://t.co/QcrtpbbQvm ],2021-01-03 12:40:09+00:00,0,GBP,https://twitter.com/iNews24/status/1345711544693370880,0.0
1923,DevereWealth,GBP/USD Forecast Jan. 4-8 2021 – Pound hits 32-month high https://t.co/crTUWQmABY #GBPUSDForecast #Majors https://t.co/qVL85CQsXl,2021-01-03 11:39:33+00:00,0,GBP,https://twitter.com/DevereWealth/status/1345696296326184960,0.0
1924,forexcrunch,GBP/USD Forecast Jan. 4-8 2021 - Pound hits 32-month high - https://t.co/BgO03vYCnn https://t.co/FI42ljXC5I,2021-01-03 11:20:31+00:00,0,GBP,https://twitter.com/forexcrunch/status/1345691508092100608,0.0
1925,TGagaloo,@thesmokefreeapp hi question please! How do I change the currency of my savings from not smoking? For some reason the default is shekels and I’d like to change this to pounds (GBP) to see how much I’m saving. Thank you !,2021-01-03 11:03:56+00:00,0,GBP,https://twitter.com/TGagaloo/status/1345687334034014208,0.0
1926,exchangeratesuk,"Pound to Canadian Dollar Week-Ahead Forecast: 1.74 Today, Where Next for GBP/CAD Rates? https://t.co/oRrnOvGlkq",2021-01-03 09:41:29+00:00,0,GBP,https://twitter.com/exchangeratesuk/status/1345666584212348929,0.0
1927,exchangeratesuk,"The Pound to Australian Dollar Rate Week-Ahead Forecast: 1.77 Today, Where Next for GBP/AUD Rates? https://t.co/DqveE81w10",2021-01-03 09:41:29+00:00,0,GBP,https://twitter.com/exchangeratesuk/status/1345666581830000641,0.0
1928,exchangeratesuk,"Outlook for Pound to Dollar Rate Forecast: GBP's ""Risk Premia"" Reduced in 2021, GBP/USD Targets 1.42 https://t.co/GxX41JNdJ5",2021-01-03 09:41:28+00:00,0,GBP,https://twitter.com/exchangeratesuk/status/1345666578986250241,0.0
1929,vegasnewsninja,HEADLINE: British Pound (GBP) Latest - Post-Brexit Trade and Covid-19 Vaccine Talks Supporting Sterling : https://t.co/HsrXGFL0N4 #Scrummyninja #vegaslocals #bashninjas #vegas #vegasnews #lasvegas #summerlin #hendersonlv #lasvegasstrip #vegasstrong #unlv #vegaslocalnews,2021-01-03 04:40:47+00:00,0,GBP,https://twitter.com/vegasnewsninja/status/1345590909258252289,0.0
1930,campsbay_com,"20.0089 ZAR for 1 GBP @ January 2, 2021 at 06:20AM @the_sa_rand #ZAR #RAND #GBP #POUND",2021-01-03 04:20:03+00:00,0,GBP,https://twitter.com/campsbay_com/status/1345585693100306435,0.0
1931,AlasdairSampso1,"@Janela_X Would I retain my cash in GBP or convert to a new Scots currency?

Well I’d hazard a guess that when markets open after float of the new Scots pound/meek/Groat or whatever it’s called it would plummet - 25% + first day and the same the next 

So, No",2021-01-02 21:53:58+00:00,4,GBP,https://twitter.com/AlasdairSampso1/status/1345488531796484100,0.0
1932,exchangeratesuk,British Pound Euro Exchange Rate Forecast: GBP/EUR Starts 2021 Higher but UK Covid Cases Surge https://t.co/eFd9uSG1J8,2021-01-02 21:41:03+00:00,0,GBP,https://twitter.com/exchangeratesuk/status/1345485280967618562,0.0
1933,InvisibleScot,"@natalie_msb @mehercle @Jen4Scot Natalie. What you have said regarding Scottish pounds is absolutely 100% correct. The issue is 700,000 Scots (https://t.co/ZnWDhqj99r) have mortgages in a currency called GBP. Those GBP mortgages won’t suddenly become Scottish Pound mortgages overnight.",2021-01-02 16:58:17+00:00,0,GBP,https://twitter.com/InvisibleScot/status/1345414120653410304,0.0
1934,CurrencyBuzzer,Latest rate of US Dollar to British Pound ( USD to GBP ) USD/GBP is 0.73 . #BritishPound #GBP #USDTOGBP #forex #currency . check updates on this url https://t.co/m8rKlnXWqh,2021-01-02 11:00:08+00:00,1,GBP,https://twitter.com/CurrencyBuzzer/status/1345323989216894976,0.0
1935,Paul_C_Chapman,"@NewsnetScotland @scotfax @pele6871 2/ For existing mortgages in Scotland, this will mean they are denominated in GBP (British pound sterling) and adjudicated under British law. Scotland leaving the UK would not change that at all. Contracts are binding!",2021-01-02 09:31:05+00:00,3,GBP,https://twitter.com/Paul_C_Chapman/status/1345301578220269569,0.0
1936,campsbay_com,"20.0089 ZAR for 1 GBP @ January 1, 2021 at 06:20AM @the_sa_rand #ZAR #RAND #GBP #POUND",2021-01-02 04:20:02+00:00,0,GBP,https://twitter.com/campsbay_com/status/1345223300570607616,0.0
1937,WhiskyNovember,"@JanetOkane @ukunionvoice @georgegalloway The nationalists aren't very good at explaining anything it seems. I remember in the lead up to the 2014 indyref when Alex Salmond was asked what would happen if Scotland wasn't able to keep GBP. His actual, real answer was ""We'll use the pound""🤣",2021-01-02 02:59:06+00:00,2,GBP,https://twitter.com/WhiskyNovember/status/1345202932044673029,0.0
